paper_id,Cluster,share_pct
5712,7,10.321411514
5712,2,9.64165668068
5712,3,7.64009462867
5712,4,4.88543539055
5712,8,4.72845153658
5712,13,4.50065865454
5712,1,4.0295541141
5712,5,4.0235440356
5712,6,2.36472711289
5712,11,1.11260903349
5712,12,0.25289356493
5712,0,0.250586336335
5713,2,27.8453136742
5713,9,24.2163550792
5713,6,8.93329418505
5713,7,7.24532160853
5713,14,6.59968267115
5713,3,5.24701487802
5713,5,4.78056748643
5713,11,3.9083045256
5713,8,3.78979973044
5713,1,2.37100339636
5713,4,2.30126819622
5713,13,1.77847706316
5713,10,0.611869370576
5713,0,0.220147619842
5713,12,0.151580515249
5714,2,27.7336846086
5714,10,12.5437152891
5714,6,11.8378930384
5714,14,8.6765348963
5714,7,7.94330591028
5714,11,5.28156568442
5714,9,5.27642178469
5714,3,5.15127258895
5714,13,4.32502374293
5714,1,4.16645189045
5714,4,2.44550513843
5714,8,2.33914891273
5714,5,1.61159744958
5714,12,0.519059585338
5714,0,0.148819479761
5715,14,23.3128792518
5715,9,22.6871245784
5715,3,11.2966877155
5715,7,10.8956006691
5715,6,6.3019901754
5715,8,5.07634750693
5715,5,4.55751494373
5715,2,3.84937397022
5715,1,3.53598089693
5715,13,3.34547989778
5715,10,1.79384747724
5715,4,1.687548784
5715,11,1.13804699206
5715,12,0.336331783633
5715,0,0.185245357248
5716,10,17.1582459525
5716,9,16.1926911041
5716,7,13.690300417
5716,14,8.97247837562
5716,3,8.61351682856
5716,4,5.96065227514
5716,6,4.53945307378
5716,13,4.51027253338
5716,1,4.44705267183
5716,11,4.09387945753
5716,2,3.77922478904
5716,5,3.61687843412
5716,8,3.6104269637
5716,12,0.581620730098
5716,0,0.233306393531
5717,9,27.6192674475
5717,14,15.4945320288
5717,7,13.6054495611
5717,2,9.2947583213
5717,3,7.23492208154
5717,6,5.36943801143
5717,13,3.95218642608
5717,1,3.54913869033
5717,5,3.51155539791
5717,10,2.99448228909
5717,8,2.76002268069
5717,11,2.48935852702
5717,4,1.51665810667
5717,12,0.528689719419
5717,0,0.079540711133
5718,14,26.0951678992
5718,9,18.2190397297
5718,2,17.1464490828
5718,7,8.69769778763
5718,3,7.66786838631
5718,13,5.31575815228
5718,5,4.40389858209
5718,8,2.86586446348
5718,6,2.53205219028
5718,1,2.27784176747
5718,11,2.05627488266
5718,4,1.75462110718
5718,10,0.596029599585
5718,12,0.211553531227
5718,0,0.159882838154
5719,2,25.4679216972
5719,10,14.6258561947
5719,14,13.0006407781
5719,3,9.17615794091
5719,6,8.09295674032
5719,7,7.36021485966
5719,9,6.71835420215
5719,13,5.0605482316
5719,8,3.05997113876
5719,4,2.26925130355
5719,1,2.06171205946
5719,5,1.8350459139
5719,11,0.695321929035
5719,12,0.386297968259
5719,0,0.189749042433
5720,2,47.3180990971
5720,9,13.1275755505
5720,14,7.0835030961
5720,3,5.78663903918
5720,6,5.51090238168
5720,7,5.45926816074
5720,10,3.75761081096
5720,1,3.22814444038
5720,4,2.43008893235
5720,13,2.38125324284
5720,8,1.80597671906
5720,5,0.928983488918
5720,11,0.873937820021
5720,12,0.174083034224
5720,0,0.133934185956
5721,14,26.1384056245
5721,9,19.0547291814
5721,7,11.6590538001
5721,3,9.08011494707
5721,2,9.06185513264
5721,8,5.60141689774
5721,1,3.98131278462
5721,10,3.48223560609
5721,6,3.09897482348
5721,13,2.99615484236
5721,4,2.3293777562
5721,5,1.91026220375
5721,12,0.763627881393
5721,11,0.678041317814
5721,0,0.1644372009
5722,14,24.2536501267
5722,9,12.8021405979
5722,2,11.9130229336
5722,5,7.69545072568
5722,8,7.52384686021
5722,3,7.38337942772
5722,7,7.15529587758
5722,6,4.8559846329
5722,4,4.45923716901
5722,11,3.71149023198
5722,1,3.6974864149
5722,13,2.56365772664
5722,10,1.37273025922
5722,12,0.523290125974
5722,0,0.0893368899639
5723,9,26.9178023078
5723,14,22.5321448351
5723,7,13.7317270046
5723,3,8.70388092622
5723,11,4.19843223474
5723,10,3.76342116198
5723,8,3.62883349046
5723,6,3.60655923355
5723,13,3.59337693822
5723,1,3.36245214678
5723,4,3.35698370275
5723,5,1.73123236367
5723,12,0.444708536002
5723,0,0.428445118085
5724,14,20.2268997314
5724,9,19.035206942
5724,3,11.7110876911
5724,7,9.56315058714
5724,6,5.8313977824
5724,10,5.44200536784
5724,2,5.2995943318
5724,4,4.43471377416
5724,8,4.41819325929
5724,5,4.40612284476
5724,1,3.97571289826
5724,11,2.92192505687
5724,13,1.85060053271
5724,12,0.692048205926
5724,0,0.191340994401
5725,9,31.3603188574
5725,14,26.6114275969
5725,3,6.52557741044
5725,7,6.50786390732
5725,5,5.4884548897
5725,6,5.45892241597
5725,13,3.84815334092
5725,8,3.79989731605
5725,4,3.40078585976
5725,1,2.77332304838
5725,11,1.69587150349
5725,2,1.43668609704
5725,10,0.570509163317
5725,12,0.441392368859
5725,0,0.0808162245014
5726,10,14.0507197613
5726,2,14.0371738969
5726,3,11.1176551219
5726,6,9.32641733633
5726,14,9.28267891641
5726,7,8.73963271162
5726,13,7.49699686951
5726,9,5.68934385413
5726,4,5.07125824503
5726,11,4.7456089582
5726,1,4.36668457217
5726,8,3.61968645969
5726,5,1.99466127975
5726,12,0.269865450134
5726,0,0.19161656692
5727,14,19.3421938873
5727,9,12.3468982673
5727,3,9.83548898222
5727,7,9.31877915127
5727,6,8.952826292
5727,1,5.66719457761
5727,4,5.10434167556
5727,8,5.05915569843
5727,5,5.04977518313
5727,13,4.80607667706
5727,11,4.74911491972
5727,2,4.66991370903
5727,10,3.97539196096
5727,12,0.913171044168
5727,0,0.209677974299
5728,14,30.1867173053
5728,9,28.719240915
5728,7,9.34776356176
5728,3,6.81560158981
5728,2,4.88917191167
5728,1,4.07624855175
5728,8,3.75173801111
5728,13,3.00060415046
5728,5,2.46622539127
5728,11,2.01985611035
5728,10,1.99960859972
5728,4,1.36060945572
5728,6,0.99966656606
5728,12,0.183752487297
5728,0,0.183195392798
5729,2,24.7760780301
5729,9,18.1706573254
5729,14,13.6119688551
5729,3,10.8196434234
5729,8,6.66021785554
5729,7,6.36790147534
5729,11,3.86371723164
5729,6,3.80995332907
5729,1,2.79755872503
5729,13,2.57429937251
5729,10,2.5545874818
5729,4,1.92638915882
5729,5,1.55686271527
5729,12,0.381629710616
5729,0,0.128535310368
5730,14,23.6059365741
5730,3,10.944770341
5730,9,10.5482074057
5730,7,9.25905597276
5730,11,8.48111941525
5730,13,8.26646708272
5730,4,5.28364592197
5730,2,4.43307923267
5730,10,4.18961256898
5730,6,3.94344927735
5730,8,3.82139807651
5730,5,3.54879877902
5730,1,3.28335203855
5730,12,0.219842973584
5730,0,0.171264339828
5731,14,26.7520490571
5731,9,16.6843986492
5731,2,13.4059166322
5731,7,9.01034060835
5731,3,8.91683252149
5731,5,6.12279896739
5731,1,3.81475930793
5731,8,3.59486326384
5731,11,3.16525966555
5731,6,2.88352226451
5731,4,1.92927905634
5731,10,1.67390215822
5731,13,1.59578625926
5731,12,0.353559799602
5731,0,0.0967317889864
5732,2,54.4247663569
5732,9,8.6568322807
5732,14,7.81728867351
5732,3,7.69793884788
5732,7,5.91617223066
5732,5,2.75594215305
5732,1,2.73251149756
5732,6,2.73035900946
5732,8,2.1450082679
5732,4,1.89940234704
5732,13,1.76135070439
5732,10,0.789217239654
5732,12,0.323338152468
5732,11,0.255788243817
5732,0,0.0940839949398
5733,2,23.5632446699
5733,9,19.4942172744
5733,10,12.2082599842
5733,14,11.8864812451
5733,3,8.62616507854
5733,7,7.9353236836
5733,1,3.86401688708
5733,13,3.265666292
5733,6,2.38644934485
5733,4,2.34866875477
5733,8,2.27211442304
5733,5,1.4430345401
5733,11,0.424165426832
5733,0,0.147963381506
5733,12,0.134229014058
5734,2,27.2880172835
5734,6,18.7959922033
5734,9,12.7130875917
5734,14,11.0109507559
5734,7,9.71975143591
5734,8,4.88920267263
5734,3,2.97948037751
5734,4,2.95626103902
5734,13,2.81965467922
5734,1,2.42089988443
5734,11,1.64047626775
5734,5,1.09433702934
5734,10,1.05887892226
5734,12,0.425045156561
5734,0,0.187964700913
5735,2,28.4714391377
5735,9,22.2129007127
5735,7,13.4312950119
5735,10,9.68899752394
5735,3,6.17644536209
5735,4,4.11272966535
5735,14,3.5361150326
5735,8,3.5054265296
5735,1,3.21396080915
5735,11,1.61719628632
5735,5,1.37136553922
5735,13,1.05379579963
5735,6,1.00492729985
5735,12,0.396824596285
5735,0,0.206580693638
5736,9,29.9765327782
5736,14,13.6357235604
5736,3,8.28411659043
5736,8,7.88170495323
5736,7,7.62248411647
5736,10,7.37099199553
5736,6,6.62014912687
5736,4,5.9144957364
5736,13,3.91083358645
5736,1,3.31397181379
5736,5,2.07432640067
5736,12,1.54730243382
5736,11,1.54674582782
5736,0,0.300621079885
5737,2,37.4616231447
5737,9,19.0699987922
5737,10,7.4472421228
5737,3,7.17721822805
5737,7,6.28707735068
5737,8,4.59387075653
5737,14,4.29785216566
5737,6,3.5791571029
5737,13,3.49401971191
5737,1,2.22962600256
5737,5,1.68647734527
5737,4,1.44064998382
5737,11,0.892031284406
5737,12,0.209892679318
5737,0,0.133263329183
5738,2,45.1266956184
5738,14,8.71236527596
5738,7,7.72883146156
5738,3,6.89315275188
5738,9,6.11810422519
5738,6,5.10398475753
5738,4,4.04991271306
5738,13,3.68539069181
5738,1,3.54602789657
5738,10,3.35711032531
5738,8,2.50060471148
5738,5,1.52486471359
5738,11,0.83656621114
5738,12,0.422415504532
5738,0,0.393973141973
5739,14,23.8886504423
5739,7,13.3763341486
5739,3,12.7150203987
5739,6,9.57900464143
5739,10,9.26951144817
5739,4,6.28340887597
5739,13,5.90205906684
5739,8,5.49470100805
5739,9,5.37503563387
5739,1,4.99178804836
5739,5,1.45048497899
5739,11,1.03161583366
5739,12,0.356926526885
5739,0,0.285458948194
5740,2,35.2605179947
5740,14,11.590333125
5740,3,9.16685963625
5740,7,7.84735068674
5740,10,7.24595912653
5740,9,5.23882330761
5740,4,4.85037101567
5740,1,4.04245226359
5740,8,3.84184431601
5740,5,3.58778008584
5740,13,3.22703766045
5740,6,2.3184625418
5740,11,1.3486968295
5740,0,0.275418831404
5740,12,0.158092578824
5741,14,26.4076806035
5741,9,17.740741713
5741,7,10.2917180855
5741,8,8.90590262063
5741,3,8.50826114897
5741,4,6.25596474307
5741,1,4.63827732372
5741,10,4.55727484037
5741,6,3.42016679778
5741,13,2.98809017365
5741,11,2.90945191553
5741,5,2.58330329669
5741,12,0.552310039773
5741,0,0.240856697722
5742,14,23.8809899329
5742,7,13.6601048286
5742,13,11.9396978169
5742,9,11.5429509085
5742,3,8.67661064587
5742,8,5.19231297239
5742,2,4.85213774707
5742,4,4.44790623294
5742,6,3.62209217786
5742,5,3.12958228489
5742,11,3.03185574825
5742,1,2.74655852162
5742,10,2.30431172427
5742,12,0.65532090642
5742,0,0.317567551447
5743,2,37.0368312565
5743,9,14.0736902405
5743,14,9.12864845193
5743,7,6.75070112235
5743,6,4.81297214954
5743,3,4.49458584739
5743,11,3.94549838955
5743,10,3.78910818602
5743,13,3.29694555705
5743,8,3.28133179803
5743,5,3.21858201829
5743,1,3.07331833865
5743,4,2.40453272816
5743,12,0.383618676806
5743,0,0.309635239158
5744,2,38.5530939594
5744,6,12.4775829445
5744,14,11.3118295632
5744,3,7.28238316302
5744,7,6.74897303748
5744,9,6.44045653588
5744,8,4.46475970846
5744,10,3.5972442821
5744,13,2.49854415589
5744,1,2.1067333608
5744,5,1.61917501821
5744,4,1.52187072952
5744,11,0.88625918111
5744,12,0.376051355182
5744,0,0.115043005284
5745,14,19.2310855372
5745,2,12.8984012743
5745,7,11.6187866606
5745,9,9.91514057084
5745,6,9.7408271271
5745,3,9.1328382967
5745,8,7.93406752487
5745,11,3.85849352165
5745,1,3.57597029752
5745,5,3.29280305924
5745,4,3.03614797428
5745,13,2.38437027335
5745,10,2.36501126
5745,12,0.51441383311
5745,0,0.501642789228
5746,2,36.0558528941
5746,6,13.3236509851
5746,9,12.4812254431
5746,7,7.03399690543
5746,8,6.37055982087
5746,3,6.09860712133
5746,5,4.10184578477
5746,1,3.40892197846
5746,10,3.26509476942
5746,14,2.59035310782
5746,13,1.9307997312
5746,4,1.53042729718
5746,11,0.952508702051
5746,0,0.502121701327
5746,12,0.354033757795
5747,9,25.1049014809
5747,11,11.5488466553
5747,7,10.5209827231
5747,10,7.77614959419
5747,8,7.18790318697
5747,14,6.92180623619
5747,2,6.32127173987
5747,3,5.30987288154
5747,4,4.78287294741
5747,6,4.38923142013
5747,1,4.22370042464
5747,13,3.05571956628
5747,5,2.45619532138
5747,12,0.258443345707
5747,0,0.142102476404
5748,2,33.2226897261
5748,7,10.8475725634
5748,9,10.6140570639
5748,14,9.28968648051
5748,5,8.34448790538
5748,6,4.94278680512
5748,8,4.5525494091
5748,3,3.63207980128
5748,13,3.4923120879
5748,4,3.28588666341
5748,11,2.55039390378
5748,1,2.52125638081
5748,10,1.71778365851
5748,12,0.779428605085
5748,0,0.207028945725
5749,9,16.8277739784
5749,6,15.6665843702
5749,14,15.4791377621
5749,7,13.8271382608
5749,3,8.59833219908
5749,1,6.55907361505
5749,8,5.67912918087
5749,13,4.35602188989
5749,4,4.09722056638
5749,5,3.40948713941
5749,10,3.32263622327
5749,11,1.1000133887
5749,12,0.678542235054
5749,0,0.398909190714
5750,2,30.9323637496
5750,9,20.5902992209
5750,14,9.80032203395
5750,7,8.64295452866
5750,3,5.69623471526
5750,10,5.35328665807
5750,6,5.046528389
5750,4,2.84341995873
5750,1,2.57357642179
5750,13,2.18933321797
5750,8,2.138537733
5750,11,1.92015266185
5750,5,1.76185199814
5750,0,0.298173332774
5750,12,0.212965380329
5751,9,32.0344570289
5751,7,14.1589924129
5751,14,13.9362304625
5751,3,7.86614484924
5751,11,5.99307358096
5751,1,5.36185713902
5751,5,5.05753234101
5751,8,4.30886678009
5751,6,4.24412169543
5751,13,2.35722702912
5751,4,2.21433478788
5751,10,2.03849347467
5751,12,0.242704830337
5751,0,0.185963587963
5752,2,19.0795810008
5752,9,16.2897479991
5752,14,13.1135034489
5752,8,10.064541272
5752,7,9.92131133592
5752,11,7.09873596762
5752,4,6.06270450242
5752,3,4.07900169052
5752,5,3.91668477567
5752,1,3.42228203627
5752,6,2.20583346492
5752,13,2.1378488186
5752,10,2.02963042755
5752,12,0.452425568296
5752,0,0.126167691466
5753,9,23.0169513988
5753,14,17.8369245222
5753,7,13.1988033587
5753,5,10.0492286217
5753,6,8.57150652517
5753,8,6.48535188459
5753,3,5.15895307635
5753,4,4.5387151731
5753,13,3.04404950561
5753,11,3.03386992186
5753,1,2.71079400067
5753,10,1.69658641177
5753,12,0.504133603623
5753,0,0.154131995939
5754,2,21.8585362441
5754,6,16.8710904788
5754,11,12.8032720264
5754,7,12.1919975174
5754,9,5.83946349024
5754,4,5.02383595459
5754,8,4.86763183071
5754,5,4.65204963889
5754,14,3.93514165202
5754,3,3.78752232977
5754,10,3.78484895945
5754,1,2.18579830175
5754,13,1.65864412838
5754,12,0.339130864198
5754,0,0.201036583278
5755,2,31.130661052
5755,6,19.7514069619
5755,7,7.73573789413
5755,9,6.62846690358
5755,14,5.83362178078
5755,10,5.43227405958
5755,11,4.62899855461
5755,3,3.84028234648
5755,4,3.63047130542
5755,8,3.43442983993
5755,5,2.97254214901
5755,1,2.54155227872
5755,13,1.92605441897
5755,12,0.387098705361
5755,0,0.126401749538
5756,6,25.8282391411
5756,2,14.4860011451
5756,7,12.9711634171
5756,14,8.03234365765
5756,11,7.52809921111
5756,9,6.69014990737
5756,1,4.41757316122
5756,3,4.28052877121
5756,4,3.81832568112
5756,8,3.6164757572
5756,5,3.41922621131
5756,13,2.56186956473
5756,10,1.69213286521
5756,12,0.427559398741
5756,0,0.230312109851
5757,6,16.1051181797
5757,10,15.2362192213
5757,2,14.509670242
5757,7,13.9790695852
5757,9,11.4578649651
5757,3,7.33653801394
5757,14,6.40354605732
5757,8,4.48035810909
5757,13,2.56646227145
5757,1,2.55473535107
5757,5,1.57661453976
5757,11,1.49666074295
5757,4,1.29421501766
5757,12,0.856785430237
5757,0,0.146142273155
5758,2,39.9913513017
5758,6,21.7962894359
5758,9,7.94241759748
5758,7,6.80540282471
5758,14,4.52715427757
5758,10,3.35834706878
5758,4,2.85140822892
5758,3,2.82912324618
5758,11,2.73548740842
5758,5,2.4220493158
5758,1,1.91050132813
5758,8,1.44407580594
5758,0,0.590490671642
5758,13,0.57312223544
5758,12,0.222779253352
5759,2,44.3264335604
5759,6,18.174863472
5759,7,7.97019268168
5759,9,4.64657431417
5759,5,4.05191766276
5759,3,3.52564676331
5759,11,3.52323546191
5759,8,3.14499197829
5759,14,2.85969501715
5759,13,2.85804108579
5759,1,2.38591139328
5759,4,1.77351962858
5759,10,0.498895186772
5759,12,0.185648807675
5759,0,0.0744329862107
5760,9,27.2732881817
5760,2,15.0536319655
5760,6,13.2932347837
5760,7,12.9238780138
5760,4,5.85021486034
5760,5,5.23816245072
5760,11,4.28397009449
5760,14,3.35778245719
5760,1,3.18998142763
5760,3,2.76214301155
5760,10,2.61191155178
5760,8,2.47612990783
5760,13,1.00757337556
5760,12,0.544058907196
5760,0,0.134039010984
5761,9,29.2642781691
5761,7,16.455210417
5761,14,9.46686156427
5761,5,7.0268843893
5761,6,6.92081054512
5761,11,6.48953190875
5761,13,5.35827199986
5761,1,4.95187089827
5761,3,4.25343186726
5761,8,3.78036543422
5761,4,3.3066722429
5761,10,2.19810610414
5761,12,0.321067341781
5761,0,0.206637118043
5762,2,21.6823054349
5762,6,16.8380796878
5762,7,14.5011948825
5762,3,10.8576204249
5762,14,7.9738826638
5762,13,6.45341796598
5762,9,6.18161950577
5762,8,3.38395209567
5762,1,3.358266858
5762,4,3.06475999553
5762,11,2.13716728456
5762,5,1.85642219687
5762,12,0.732346692333
5762,10,0.692559838502
5762,0,0.286404472792
5763,9,26.1419439554
5763,2,21.8533318402
5763,7,12.358881463
5763,14,10.5775277826
5763,3,9.6428979726
5763,1,3.78485592491
5763,5,3.67713058317
5763,8,3.63852183176
5763,13,3.0388536379
5763,6,2.33241228265
5763,4,1.69962097106
5763,11,0.477085796371
5763,10,0.428588155462
5763,12,0.243313773918
5763,0,0.105034028946
5764,7,16.8460431354
5764,14,16.1189325474
5764,11,14.1803295388
5764,9,12.7088488015
5764,5,10.368938724
5764,6,8.36426123642
5764,8,6.3340758629
5764,1,4.69713595859
5764,4,3.42344248599
5764,3,2.98209793537
5764,10,2.01659893575
5764,13,1.55546154591
5764,12,0.21336765617
5764,0,0.190465635887
5765,14,19.6750499955
5765,5,16.9993667015
5765,6,14.7918806938
5765,7,9.80221924775
5765,10,9.2768583108
5765,11,9.2230987997
5765,4,4.21893985208
5765,8,3.87132263603
5765,9,3.62544839131
5765,1,3.38251520347
5765,3,2.82213811077
5765,2,1.47714927941
5765,12,0.503891130769
5765,0,0.21298940771
5765,13,0.11713223937
5766,2,21.5366726377
5766,9,14.6622915842
5766,3,9.77473107159
5766,7,9.07535884771
5766,5,8.76817404913
5766,14,8.60197638016
5766,8,7.86044706931
5766,6,5.06942935432
5766,1,3.96343874562
5766,4,3.91068083476
5766,13,3.30016880842
5766,11,1.52590022844
5766,10,1.12447496233
5766,12,0.598848182591
5766,0,0.227407243791
5767,2,41.9559206863
5767,6,15.9741007783
5767,7,8.48009158665
5767,11,6.9462120917
5767,14,6.37862219914
5767,5,4.31438959826
5767,3,3.22215744278
5767,9,3.0780475479
5767,1,2.35956260307
5767,4,1.91769119256
5767,8,1.85619171921
5767,13,1.81970246697
5767,10,1.23653845392
5767,12,0.261120811154
5767,0,0.199650822003
5768,2,38.3568692515
5768,9,13.8455322457
5768,14,11.3798878238
5768,7,6.71730655021
5768,3,5.49545956275
5768,8,5.10658787838
5768,6,5.05413968384
5768,10,3.59623511316
5768,13,3.09701504425
5768,4,2.93564702621
5768,5,1.70652962918
5768,1,1.62748837279
5768,12,0.647471993441
5768,11,0.269978693705
5768,0,0.163851131069
5769,6,29.8981985394
5769,2,16.0547387732
5769,7,11.4334960745
5769,14,8.63218180785
5769,3,7.31532152486
5769,8,4.64705566987
5769,1,4.14340743767
5769,11,4.07379528898
5769,4,3.805786687
5769,9,2.90515897891
5769,10,2.36847796959
5769,5,2.35932952027
5769,13,1.28268122692
5769,12,0.72886950558
5769,0,0.35150099543
5770,6,19.9010439415
5770,9,15.7994880573
5770,7,12.7596989335
5770,8,11.300894882
5770,10,8.60066450609
5770,11,7.33293581965
5770,5,7.30283212382
5770,14,5.04782471658
5770,3,3.15523450625
5770,1,3.14398355954
5770,13,2.68567987227
5770,4,2.4374220862
5770,12,0.286860860355
5770,0,0.245436134931
5771,2,50.988691316
5771,6,10.7574462362
5771,14,7.07267197371
5771,3,6.23252285985
5771,7,4.89777139508
5771,10,4.06775845556
5771,9,3.95817700719
5771,1,2.61760488846
5771,8,2.55011827513
5771,13,2.50690807445
5771,4,2.15909466784
5771,11,0.985040523632
5771,5,0.942485855725
5771,0,0.153706759131
5771,12,0.110001712004
5772,6,17.318491681
5772,2,14.5295021205
5772,7,12.576762657
5772,5,10.6769944749
5772,14,10.0648477979
5772,9,7.96317433034
5772,10,5.21084660315
5772,3,4.70896679753
5772,11,3.8032156178
5772,8,3.76734017242
5772,1,3.72125202132
5772,4,3.68533737412
5772,13,1.27733799405
5772,12,0.474663977419
5772,0,0.221266380535
5773,6,23.4066550363
5773,2,17.4983164002
5773,7,13.8143549059
5773,11,12.8389672171
5773,9,11.0336021235
5773,8,5.74341605383
5773,1,3.93305783926
5773,14,3.06813952089
5773,5,2.65250515907
5773,3,2.15972751956
5773,10,1.38176908809
5773,4,1.21340198607
5773,13,0.908560939424
5773,12,0.205656122683
5773,0,0.141870088145
5774,11,24.8000355793
5774,7,19.3732859131
5774,8,10.0631312666
5774,5,9.54042204452
5774,14,7.24338581593
5774,9,7.0524868105
5774,10,5.51427060272
5774,6,4.67925029057
5774,1,4.56740759905
5774,4,3.43342900032
5774,3,1.74177249809
5774,13,0.833397077944
5774,0,0.756477558194
5774,12,0.401247943191
5775,2,23.2598311016
5775,6,19.1159839115
5775,11,11.7991945233
5775,7,11.2041993736
5775,9,7.75233563306
5775,5,5.65262135479
5775,8,5.17255168882
5775,4,5.08727337281
5775,14,3.71728044424
5775,1,3.45299451282
5775,3,1.95089394926
5775,13,0.67224037287
5775,10,0.653342571092
5775,12,0.380441344924
5775,0,0.128815845353
5776,11,21.1969304735
5776,6,16.3171313485
5776,7,14.501631127
5776,8,10.1569332426
5776,9,8.05609183978
5776,5,5.46100662795
5776,1,5.34863375103
5776,2,4.33821975709
5776,14,4.27490800936
5776,4,2.59582073028
5776,10,2.52901628275
5776,13,2.25637139454
5776,3,2.25253077921
5776,12,0.50675218653
5776,0,0.208022449952
5777,7,23.8916715646
5777,11,22.0696097594
5777,8,10.8897307831
5777,14,8.14264599529
5777,9,5.93361280932
5777,5,5.1437800198
5777,1,4.21527342872
5777,6,4.20316243742
5777,2,4.1493486579
5777,3,3.42947317129
5777,4,3.4045022062
5777,10,2.72066731834
5777,12,0.802080704297
5777,13,0.768886726266
5777,0,0.235554418096
5778,7,17.6603554966
5778,6,16.4735676468
5778,11,16.4369743658
5778,9,11.1617344714
5778,8,8.94017557979
5778,5,7.30144493258
5778,4,4.55226244879
5778,1,4.54022683917
5778,13,4.36236124318
5778,3,3.32232204525
5778,14,2.34195480745
5778,10,2.14216274929
5778,12,0.384403310657
5778,0,0.380054063224
5779,14,20.5285168265
5779,8,16.1374628475
5779,7,15.5003718223
5779,9,12.8124315435
5779,3,7.6711066443
5779,1,6.53122543972
5779,11,4.28360670634
5779,5,3.64821403874
5779,4,2.97307458186
5779,6,2.51215078448
5779,13,2.44380283811
5779,2,2.23900366883
5779,10,1.93903783276
5779,12,0.484443007226
5779,0,0.295551417798
5780,6,23.9579911541
5780,7,15.3157972781
5780,2,13.0073050576
5780,8,8.63155050859
5780,9,7.91064908968
5780,11,7.02721969569
5780,5,5.77689209384
5780,4,5.08374132782
5780,3,3.63132185815
5780,1,3.17029810521
5780,10,2.71679320098
5780,13,1.4372642437
5780,14,1.35387192788
5780,12,0.82404288639
5780,0,0.155261572256
5781,7,18.2747353414
5781,11,15.4035479703
5781,5,14.178065133
5781,9,10.7666952719
5781,8,7.77369201734
5781,6,7.75035808008
5781,1,5.76227905992
5781,4,4.68197162176
5781,14,4.03577057741
5781,12,3.48669974665
5781,10,3.48036581061
5781,3,2.86111352342
5781,13,1.35840259236
5781,0,0.186303253817
5782,7,24.861633905
5782,6,17.7939374436
5782,11,11.0500999793
5782,9,9.5237746212
5782,5,8.70953431102
5782,8,7.77487801923
5782,14,4.7725129772
5782,3,4.22771579741
5782,1,4.19298267036
5782,4,3.6128262515
5782,10,1.81023234016
5782,13,0.964046245214
5782,12,0.49340170543
5782,0,0.212423733456
5783,7,20.3485443982
5783,11,16.5475193939
5783,5,16.0050035269
5783,8,10.8241407984
5783,9,8.73142083564
5783,14,6.69496852096
5783,10,6.50177464377
5783,4,4.41590421287
5783,1,3.5699962173
5783,6,3.16576421864
5783,3,1.52920291205
5783,13,1.11648175812
5783,12,0.453973915791
5783,0,0.0953046475428
5784,11,23.7540612099
5784,7,19.0741409573
5784,5,13.708253016
5784,6,13.1826904474
5784,8,9.05450081135
5784,14,5.29733669274
5784,9,5.21419128299
5784,4,3.21124044601
5784,3,2.31618829003
5784,10,2.08851413662
5784,1,1.77959975342
5784,13,0.553087181521
5784,12,0.407551806271
5784,0,0.358643968528
5785,2,23.3889623002
5785,5,9.96931119314
5785,6,9.49237401495
5785,7,8.88855708369
5785,9,8.41221482725
5785,11,8.3635337355
5785,14,8.29255646674
5785,8,7.28987435713
5785,3,4.5223831498
5785,1,4.26882649054
5785,4,2.77027319295
5785,10,2.26082264189
5785,13,1.66631969981
5785,12,0.229556188954
5785,0,0.184434657406
5786,6,34.6700500223
5786,7,13.4825527244
5786,8,8.11299864577
5786,9,7.29903423264
5786,11,5.99465011708
5786,2,5.46110783804
5786,5,4.82211408607
5786,1,4.05416984943
5786,14,3.87356253485
5786,3,3.70705536092
5786,10,3.38074075722
5786,4,2.55698416386
5786,13,1.89579115309
5786,0,0.35932263776
5786,12,0.329865876592
5787,10,20.7294614469
5787,7,18.2601296507
5787,11,12.6419371633
5787,8,11.2664976965
5787,9,8.02014999973
5787,5,6.25587977809
5787,6,5.94851551709
5787,3,3.71023688975
5787,14,3.63957699685
5787,1,2.9137435573
5787,4,2.84816426043
5787,13,2.71530132431
5787,12,0.603979444922
5787,0,0.446426274124
5788,2,28.7909093648
5788,9,15.5492491625
5788,7,13.116466952
5788,6,8.44520565983
5788,5,5.86212617873
5788,11,5.02487365189
5788,3,4.9080901485
5788,8,4.86238912312
5788,14,3.94408280783
5788,1,3.51702370178
5788,4,3.1486455661
5788,13,1.36535064201
5788,10,0.920534313141
5788,12,0.388800238342
5788,0,0.156252489431
5789,6,34.4772320006
5789,7,18.1291981339
5789,2,12.2959334063
5789,3,6.01468830202
5789,8,5.32959426329
5789,11,4.68258833566
5789,4,3.98960759766
5789,5,3.28360322604
5789,1,2.81955951122
5789,9,2.56894235682
5789,13,2.27962654127
5789,10,2.20595639793
5789,14,1.10247026526
5789,12,0.704329574865
5789,0,0.116670087176
5790,6,25.8740948722
5790,2,21.7025367947
5790,7,11.2393506872
5790,11,7.93993529332
5790,9,7.21188777429
5790,5,6.13481817244
5790,3,3.50197841778
5790,8,3.36516864611
5790,10,2.89598105743
5790,1,2.5686368146
5790,4,2.4993274501
5790,14,2.43038128638
5790,13,2.25854494687
5790,12,0.266843616178
5790,0,0.110514170427
5791,2,24.1302010997
5791,5,13.6305194578
